"filename","AB","AF","AU","BP","C1","CC","CH","CL","CR","CT","CY","DE","DI","DT","EM","EP","FN","FU","FX","GA","GE","ID","IS","J9","JI","LA","LT","MC","MI","NR","PA","PD","PG","PI","PN","PS","PT","PU","PY","RI","RID","OI","PM","RP","SC","SI","SN","SO","SU","TA","TC","TI","UT","VR","VL","WC","Z9"
"./data/Ecuador_0114.txt",NA,"Blake, J. G.
Mosquera, D.
Salvador, J.
","Blake, JG
Mosquera, D
Salvador, J
","430
","[Blake, J. G.] Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL 32611 USA.
[Mosquera, D.] Univ San Francisco Quito, Estn Biodiversidad Tiputini, Quito, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/acv.12012
",NA,"john.blake@ufl.edu
","437
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,52,NA,"AUG
",NA,NA,NA,NA,"J
",NA,2013,NA,NA,NA,NA,"Blake, JG (reprint author), Univ Florida, Dept Wildlife Ecol & Conservat, 110 Newins Ziegler Hall,POB 110430, Gainesville, FL 32611 USA.
",NA,NA,"1367-9430
","ANIMAL CONSERVATION
",NA,NA,2,"Use of mineral licks by mammals and birds in hunted and non-hunted areas
of Yasuni National Park, Ecuador
","WOS:000323101700011
",1,16,NA,2
"./data/Ecuador_0114.txt",NA,"Baez, Selene
Collins, Scott L.
Pockman, William T.
Johnson, Jennifer E.
Small, Eric E.
","Baez, S
Collins, SL
Pockman, WT
Johnson, JE
Small, EE
","1117
","[Baez, Selene] Univ Florida, Gainesville, FL 32611 USA.
[Collins, Scott L.; Pockman, William T.; Johnson, Jennifer E.] Univ New Mexico, Dept Biol, Albuquerque, NM 87131 USA.
[Small, Eric E.] Univ Colorado, Dept Geol, Boulder, CO 80309 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s00442-012-2552-0
",NA,"selenebae@gmail.com
","1127
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,80,NA,"AUG
",NA,NA,NA,NA,"J
",NA,2013,"Pockman, William/D-4086-2014; Young, Kristina/M-3069-2014; Small,
eric/K-6007-2015; Collins, Scott/P-7742-2014
",NA,"Pockman, William/0000-0002-3286-0457; Collins, Scott/0000-0002-0193-2892
",23263528,"Baez, S (reprint author), Consortium Sustainable Dev Northern Andean Ecoreg, German Aleman E17-39, Quito, Ecuador.
",NA,NA,"0029-8549
","OECOLOGIA
",NA,NA,28,"Effects of experimental rainfall manipulations on Chihuahuan Desert
grassland and shrubland plant communities
","WOS:000322180000019
",1,172,NA,31
"./data/Ecuador_0114.txt",NA,"Hunter, Elizabeth A.
Gibbs, James P.
Cayot, Linda J.
Tapia, Washington
","Hunter, EA
Gibbs, JP
Cayot, LJ
Tapia, W
","701
","[Hunter, Elizabeth A.; Gibbs, James P.] SUNY Coll Environm Sci & Forestry, Syracuse, NY 13210 USA.
[Cayot, Linda J.] Galapagos Conservancy, Fairfax, VA 22030 USA.
[Tapia, Washington] Galapagos Natl Pk Serv, Santa Cruz, Galapagos Islan, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/cobi.12038
",NA,"eahunter@uga.edu
","709
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,48,NA,"AUG
",NA,NA,NA,NA,"J
",NA,2013,NA,NA,NA,23530938,"Hunter, EA (reprint author), Univ Georgia, DB Warnell Sch Forestry & Nat Resources, Athens, GA 30602 USA.
",NA,NA,"0888-8892
","CONSERVATION BIOLOGY
",NA,NA,13,"Equivalency of Galapagos Giant Tortoises Used as Ecological Replacement
Species to Restore Ecosystem Functions
","WOS:000321980800008
",1,27,NA,13
"./data/Ecuador_0114.txt",NA,"Menendez-Guerrero, Pablo A.
Graham, Catherine H.
","Menendez-Guerrero, PA
Graham, CH
","756
","[Menendez-Guerrero, Pablo A.] Pontificia Univ Catolica Ecuador, Escuela Ciencias Biol, Museo Zool QCAZ, Quito, Ecuador.
[Graham, Catherine H.] SUNY Stony Brook, Dept Ecol & Evolut, Stony Brook, NY 11784 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1600-0587.2012.07877.x
",NA,"pamenendez@puce.edu.ec
","769
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"7
",NA,NA,NA,NA,NA,NA,112,NA,"JUL
",NA,NA,NA,NA,"J
",NA,2013,"Graham, Catherine/A-9560-2011
",NA,NA,NA,"Menendez-Guerrero, PA (reprint author), Pontificia Univ Catolica Ecuador, Escuela Ciencias Biol, Museo Zool QCAZ, Apartado 17-01-2184, Quito, Ecuador.
",NA,NA,"0906-7590
","ECOGRAPHY
",NA,NA,8,"Evaluating multiple causes of amphibian declines of Ecuador using
geographical quantitative analyses
","WOS:000320468900002
",1,36,NA,8
"./data/Ecuador_0114.txt",NA,"Meiri, Shai
Bauer, Aaron M.
Chirio, Laurent
Colli, Guarino R.
Das, Indraneil
Doan, Tiffany M.
Feldman, Anat
Herrera, Fernando-Castro
Novosolov, Maria
Pafilis, Panayiotis
Pincheira-Donoso, Daniel
Powney, Gary
Torres-Carvajal, Omar
Uetz, Peter
Van Damme, Raoul
","Meiri, S
Bauer, AM
Chirio, L
Colli, GR
Das, I
Doan, TM
Feldman, A
Herrera, FC
Novosolov, M
Pafilis, P
Pincheira-Donoso, D
Powney, G
Torres-Carvajal, O
Uetz, P
Van Damme, R
","834
","[Meiri, Shai; Feldman, Anat; Novosolov, Maria] Tel Aviv Univ, Dept Zool, IL-69978 Tel Aviv, Israel.
[Bauer, Aaron M.] Villanova Univ, Dept Biol, Villanova, PA 19085 USA.
[Chirio, Laurent] Museum Natl Hist Nat, Dept Systemat & Evolut, F-75231 Paris, France.
[Colli, Guarino R.] Univ Brasilia, Dept Zool, BR-70910900 Brasilia, DF, Brazil.
[Das, Indraneil] Univ Malaysia Sarawak, Inst Biodivers & Environm Conservat, Kota Samarahan 94300, Sarawak, Malaysia.
[Doan, Tiffany M.] Cent Connecticut State Univ, Dept Biol, New Britain, CT 06050 USA.
[Herrera, Fernando-Castro] Univ Valle, Fac Ciencias Nat & Exactas, Dept Biol, Cali, Colombia.
[Pafilis, Panayiotis] Univ Athens, Sch Biol, Dept Zool & Marine Biol, Panepistimiopolis 15784, Ilissia, Greece.
[Pincheira-Donoso, Daniel] Lincoln Univ, Lab Evolutionary Ecol Adaptat, Sch Life Sci, Lincoln LN2 2LG, Lincs, England.
[Powney, Gary] NERC Ctr Ecol & Hydrol, Wallingford OX10 8BB, Oxon, England.
[Powney, Gary] Univ London Imperial Coll Sci Technol & Med, Dept Life Sci, Ascot SL5 7PY, Berks, England.
[Torres-Carvajal, Omar] Pontificia Univ Catolica Ecuador, Escuela Biol, Quito, Ecuador.
[Uetz, Peter] Virginia Commonwealth Univ, Ctr Study Biol Complex, Richmond, VA 23284 USA.
[Van Damme, Raoul] Univ Antwerp, Dept Biol, B-2610 Antwerp, Belgium.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/geb.12053
",NA,"uncshai@post.tau.ac.il
","845
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"7
",NA,NA,NA,NA,NA,NA,60,NA,"JUL
",NA,NA,NA,NA,"J
",NA,2013,"Meiri, Shai/D-2403-2010; Uetz, Peter/A-7119-2012; Colli,
Guarino/A-5368-2008
",NA,"Meiri, Shai/0000-0003-3839-6330; Uetz, Peter/0000-0001-6194-4927; Colli,
Guarino/0000-0002-2628-5652
",NA,"Meiri, S (reprint author), Tel Aviv Univ, Dept Zool, IL-69978 Tel Aviv, Israel.
",NA,NA,"1466-822X
","GLOBAL ECOLOGY AND BIOGEOGRAPHY
",NA,NA,22,"Are lizards feeling the heat? A tale of ecology and evolution under two
temperatures
","WOS:000320326600006
",1,22,NA,22
"./data/Ecuador_0114.txt",NA,"Suarez, E.
Zapata-Rios, G.
Utreras, V.
Strindberg, S.
Vargas, J.
","Suarez, E
Zapata-Rios, G
Utreras, V
Strindberg, S
Vargas, J
","265
","[Suarez, E.] Univ San Francisco de Quito, Colegio Ciencias Biol & Ambientales, Quito, Ecuador.
[Zapata-Rios, G.] Univ Florida, Dept Wildlife Ecol & Conservat, Gainesville, FL USA.
[Zapata-Rios, G.; Utreras, V.] Wildlife Conservat Soc, Programa Ecuador, Quito, Ecuador.
[Strindberg, S.] Wildlife Conservat Soc, Bronx, NY USA.
[Vargas, J.] Minist Ambiente Ecuador, Quito, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1469-1795.2012.00592.x
",NA,"esuarez@usfq.edu.ec
","274
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,63,NA,"JUN
",NA,NA,NA,NA,"J
",NA,2013,NA,NA,"Zapata-Rios, Galo/0000-0003-3508-5078; Suarez,
Esteban/0000-0003-0425-8933
",NA,"Suarez, E (reprint author), Univ San Francisco de Quito, Colegio Ciencias Biol & Ambientales, Ave Diego de Robles S-N & Interocean, Quito, Ecuador.
",NA,NA,"1367-9430
","ANIMAL CONSERVATION
",NA,NA,10,"Controlling access to oil roads protects forest cover, but not wildlife
communities: a case study from the rainforest of Yasuni Biosphere
Reserve (Ecuador)
","WOS:000319703600005
",1,16,NA,11
"./data/Ecuador_0114.txt",NA,"Hietz, Peter
Valencia, Renato
Joseph Wright, S.
","Hietz, P
Valencia, R
Wright, SJ
","684
","[Hietz, Peter] Univ Nat Resources & Life Sci, Inst Bot, A-1180 Vienna, Austria.
[Valencia, Renato] Pontificia Univ Catolica Ecuador, Escuela Ciencias Biol, Lab Ecol Plantas, Quito, Ecuador.
[Joseph Wright, S.] Smithsonian Trop Res Inst, Balboa, Ancon, Panama.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/1365-2435.12085
",NA,"peter.hietz@boku.ac.at
","692
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,0,NA,"JUN
",NA,NA,NA,NA,"J
",NA,2013,"Wright, Stuart/M-3311-2013; 
",NA,"Wright, Stuart/0000-0003-4260-5676; Hietz, Peter/0000-0002-0458-6593
",NA,"Hietz, P (reprint author), Univ Nat Resources & Life Sci, Inst Bot, Gregor Mendel Str 33, A-1180 Vienna, Austria.
",NA,"SI
","0269-8463
","FUNCTIONAL ECOLOGY
",NA,NA,11,"Strong radial variation in wood density follows a uniform pattern in two
neotropical rain forests
","WOS:000319420500011
",1,27,NA,11
"./data/Ecuador_0114.txt",NA,"Pedroni, Paola Maria
Jaramillo, Hernan
de Lourdes Torres, C. Maria
Hugo Navarrete, Z.
Bernal-Ramirez, Julio
Reed, Timothy
","Pedroni, PM
Jaramillo, H
Torres, CMD
Navarrete, ZH
Bernal-Ramirez, J
Reed, T
","539
","[Pedroni, Paola Maria] Eni E&p Div, SEQ AMTE Dept, Milan, Italy.
[Jaramillo, Hernan] Agip Oil Ecuador, HSE Dept, Quito, Ecuador.
[de Lourdes Torres, C. Maria; Hugo Navarrete, Z.] Pontificia Univ Catolica Ecuador, Escuela Biol, Quito, Ecuador.
[Bernal-Ramirez, Julio] Fauna Flora Int FFI, Quito, Ecuador.
[Reed, Timothy] Fauna & Flora Int FFI, Cambridge CB1 2JD, England.
[Reed, Timothy] Ecotext Ltd, St Ives PE27 5JE, Cambs, England.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/1365-2664.12088
",NA,"timreed@ecotext.co.uk
","543
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,20,NA,"JUN
",NA,NA,NA,NA,"J
",NA,2013,NA,NA,NA,NA,"Reed, T (reprint author), Fauna & Flora Int FFI, Cambridge CB1 2JD, England.
",NA,NA,"0021-8901
","JOURNAL OF APPLIED ECOLOGY
",NA,NA,4,"A partnership approach to addressing applied ecological research needs
of an oil and gas business
","WOS:000319350800001
",1,50,NA,4
"./data/Ecuador_0114.txt",NA,"Baraloto, Christopher
Molto, Quentin
Rabaud, Suzanne
Herault, Bruno
Valencia, Renato
Blanc, Lilian
Fine, Paul V. A.
Thompson, Jill
","Baraloto, C
Molto, Q
Rabaud, S
Herault, B
Valencia, R
Blanc, L
Fine, PVA
Thompson, J
","288
","[Baraloto, Christopher; Rabaud, Suzanne] INRA, UMR Ecol Forets de Guyane, Kourou 97387, French Guiana.
[Baraloto, Christopher] Univ Florida, Dept Biol, Gainesville, FL 32611 USA.
[Molto, Quentin; Blanc, Lilian] CIRAD, UMR Ecol Forets de Guyane, Kourou 97387, French Guiana.
[Molto, Quentin; Herault, Bruno] Univ Antilles Guyane, UMR Ecol Forets de Guyane, Kourou 97387, French Guiana.
[Rabaud, Suzanne] Ecole Normale Super, F-75005 Paris, France.
[Valencia, Renato] Pontificia Univ Catolica Ecuador, Lab Ecol Plantas, Escuela Ciencias Biol, Quito, Ecuador.
[Valencia, Renato] Pontificia Univ Catolica Ecuador, Herbario QCA, Quito, Ecuador.
[Fine, Paul V. A.] Univ Calif Berkeley, Dept Integrat Biol, Berkeley, CA 94720 USA.
[Thompson, Jill] Univ Puerto Rico, Inst Trop Ecosyst Studies, San Juan, PR 00931 USA.
[Thompson, Jill] Ctr Ecol & Hydrol, Penicuik EH26 0QB, Midlothian, Scotland.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/btp.12006
",NA,"chris.baraloto@ecofog.gf
","298
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,54,NA,"MAY
",NA,NA,NA,NA,"J
",NA,2013,"Herault, Bruno/B-2765-2011; Thompson, Jill/K-2200-2012
",NA,"Herault, Bruno/0000-0002-6950-7286; Thompson, Jill/0000-0002-4370-2593
",NA,"Baraloto, C (reprint author), INRA, UMR Ecol Forets de Guyane, Kourou 97387, French Guiana.
",NA,NA,"0006-3606
","BIOTROPICA
",NA,NA,15,"Rapid Simultaneous Estimation of Aboveground Biomass and Tree Diversity
Across Neotropical Forests: A Comparison of Field Inventory Methods
","WOS:000318314900004
",1,45,NA,15
"./data/Ecuador_0114.txt",NA,"Holguin-Gonzalez, Javier E.
Boets, Pieter
Alvarado, Andres
Cisneros, Felipe
Carrasco, Maria C.
Wyseure, Guido
Nopens, Ingmar
Goethals, Peter L. M.
","Holguin-Gonzalez, JE
Boets, P
Alvarado, A
Cisneros, F
Carrasco, MC
Wyseure, G
Nopens, I
Goethals, PLM
","1
","[Holguin-Gonzalez, Javier E.; Boets, Pieter; Alvarado, Andres; Goethals, Peter L. M.] Univ Ghent, Lab Environm Toxicol & Aquat Ecol, B-9000 Ghent, Belgium.
[Alvarado, Andres; Nopens, Ingmar] Univ Ghent, Dept Math Modelling Stat & Bioinformat BIOMATH, B-9000 Ghent, Belgium.
[Alvarado, Andres; Cisneros, Felipe] Univ Cuenca, PROMAS, Cuenca, Ecuador.
[Carrasco, Maria C.] Empresa Publ Municipal Telecomunicac Agua Potable, ETAPA, Cuenca, Ecuador.
[Wyseure, Guido] Katholieke Univ Leuven, Div Soil & Water Management, Dept Earth & Environm Sci, B-3001 Heverlee, Belgium.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.ecolmode1.2013.01.011
",NA,"pieter.boets@ugent.be
","14
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,"APR 10
",NA,NA,NA,NA,"J
",NA,2013,NA,NA,"Wyseure, Guido/0000-0002-1683-5294
",NA,"Boets, P (reprint author), Univ Ghent, Lab Environm Toxicol & Aquat Ecol, Jozef Plateaustr 22, B-9000 Ghent, Belgium.
",NA,NA,"0304-3800
","ECOLOGICAL MODELLING
",NA,NA,4,"Integrating hydraulic, physicochemical and ecological models to assess
the effectiveness of water quality management strategies for the River
Cuenca in Ecuador
","WOS:000317321400001
",1,254,NA,4
"./data/Ecuador_0114.txt",NA,"Mateo, Ruben G.
de la Estrella, Manuel
Felicisimo, Angel M.
Munoz, Jesus
Guisan, Antoine
","Mateo, RG
de la Estrella, M
Felicisimo, AM
Munoz, J
Guisan, A
","150
","[Mateo, Ruben G.; Munoz, Jesus] Real Jardin Bot RJB CSIC, E-28014 Madrid, Spain.
[de la Estrella, Manuel] Univ Cordoba, Dept Bot Ecol & Fisiol Vegetal, E-14071 Cordoba, Spain.
[Felicisimo, Angel M.] Univ Extremadura, Escuela Politecn, E-10071 Caceres, Spain.
[Munoz, Jesus] Univ Tecnol Indoamer, Bolivar 2035, Ambato, Ecuador.
[Guisan, Antoine] Univ Lausanne, Dept Ecol & Evolut, CH-1015 Lausanne, Switzerland.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.biocon.2013.01.014
",NA,"rubeng.mateo@gmail.com
","161
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,"APR
",NA,NA,NA,NA,"J
",NA,2013,"de la Estrella, Manuel/I-4926-2013; Guisan, Antoine/A-1057-2011;
Felicisimo, Angel/B-4138-2008; Mateo, Ruben/M-3545-2015
",NA,"Guisan, Antoine/0000-0002-3998-4815; Felicisimo,
Angel/0000-0002-9953-8614; Mateo, Ruben/0000-0001-8577-001X
",NA,"Mateo, RG (reprint author), Univ Liege, Inst Bot, B22 SartTilman, B-4000 Liege, Belgium.
",NA,NA,"0006-3207
","BIOLOGICAL CONSERVATION
",NA,NA,12,"A new spin on a compositionalist predictive modelling framework for
conservation planning: A tropical case study in Ecuador
","WOS:000320684700017
",1,160,NA,13
"./data/Ecuador_0114.txt",NA,"Andraka, Sandra
Mug, Moises
Hall, Martin
Pons, Maite
Pacheco, Lucas
Parrales, Manuel
Rendon, Liliana
Parga, Maria L.
Mituhasi, Takahisa
Segura, Alvaro
Ortega, David
Villagran, Erick
Perez, Sara
de Paz, Celina
Siu, Salvador
Gadea, Velkiss
Caicedo, Julian
Zapata, Luis A.
Martinez, Jimmy
Guerrero, Pablo
Valqui, Michael
Vogel, Nick
","Andraka, S
Mug, M
Hall, M
Pons, M
Pacheco, L
Parrales, M
Rendon, L
Parga, ML
Mituhasi, T
Segura, A
Ortega, D
Villagran, E
Perez, S
de Paz, C
Siu, S
Gadea, V
Caicedo, J
Zapata, LA
Martinez, J
Guerrero, P
Valqui, M
Vogel, N
","214
","[Andraka, Sandra; Mug, Moises] WWF, Latin Amer & Caribbean Program, San Jose, Costa Rica.
[Hall, Martin; Vogel, Nick] IATTC, La Jolla, CA 92037 USA.
[Pons, Maite] Ctr Invest & Conservac Marina CICMAR, El Pinar 15008, Canelones, Uruguay.
[Pacheco, Lucas] WWF, Panama Off, Ciudad Del Saber 081607168, Clayton, Panama.
[Parrales, Manuel; Rendon, Liliana; Martinez, Jimmy] Escuela Pesca Pacifico Oriental WWF, Manta, Ecuador.
[Parga, Maria L.] SUBMON, Barcelona 08024, Spain.
[Mituhasi, Takahisa] Overseas Fishery Cooperat Fdn Japan, Minato Ku, Tokyo 1070052, Japan.
[Segura, Alvaro] WWF, Costa Rica Off, San Jose, Costa Rica.
[Ortega, David] WWF, Oaxaca Off, Oaxaca, Oax, Mexico.
[Villagran, Erick; Perez, Sara] WWF, Mesoamer Reef Off, Guatemala City, Guatemala.
[de Paz, Celina; Siu, Salvador] Ctr Desarrollo Pesca & Acuicultura CENDEPESCA, Oficinas Cent, La Libertad, El Salvador.
[Gadea, Velkiss] FFI, Managua, Nicaragua.
[Caicedo, Julian; Zapata, Luis A.] WWF Colombia, Cali, Colombia.
[Guerrero, Pablo] WWF Galapagos, Santa Cruz Isl, Galapagos, Ecuador.
[Valqui, Michael] WWF Peru, Lima 14, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.biocon.2013.01.019
",NA,"sandra.andraka@wwf.panda.org; moisesmug61@gmail.com; mhall@iattc.org;
maite.pons@cicmar.org; lucasrovira@yahoo.es; mano_parmar@hotmail.es;
lilianarendonm@hotmail.com; mariluz@submon.org;
mituhasi@fish.kagoshima-u.ac.jp; alvaro.segurah@gmail.com;
dortega@wwfmex.org; erick.villagran@gmail.com; sacapera@gmail.com;
celina_dpaz@hotmail.com; salvadorsiu@gmail.com; velkiss.gadea@gmail.com;
julian_1@hotmail.com; lazapata@wwf.org.co; jmartinez@mardex.com.ec;
pablo.guerrero@wwfgalapagos.org.ec; michael.valqui@gmail.com;
nvogel@iattc.org
","224
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,"APR
",NA,NA,NA,NA,"J
",NA,2013,NA,NA,NA,NA,"Andraka, S (reprint author), WWF, Latin Amer & Caribbean Program, 400 M Sur Plaza Sol,POB 629-2350, San Jose, Costa Rica.
",NA,NA,"0006-3207
","BIOLOGICAL CONSERVATION
",NA,NA,2,"Circle hooks: Developing better fishing practices in the artisanal
longline fisheries of the Eastern Pacific Ocean
","WOS:000320684700024
",1,160,NA,5
"./data/Ecuador_0114.txt",NA,"Riofrio-Lazo, Marjorie
Arreguin-Sanchez, Francisco
Zetina-Rejon, Manuel
Escobar-Toledo, Fabian
","Riofrio-Lazo, M
Arreguin-Sanchez, F
Zetina-Rejon, M
Escobar-Toledo, F
","416
","[Riofrio-Lazo, Marjorie] USFQ, Galapagos Sci Ctr, San Cristobal Isl, Galapagos, Ecuador.
[Riofrio-Lazo, Marjorie] Univ North Carolina Chapel Hill UNC, San Cristobal Isl, Galapagos, Ecuador.
[Riofrio-Lazo, Marjorie; Arreguin-Sanchez, Francisco; Zetina-Rejon, Manuel; Escobar-Toledo, Fabian] Inst Politecn Nacl, Ctr Interdisciplinario Ciencias Marinas, La Paz 23060, Bcs, Mexico.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s10021-012-9618-z
",NA,"marjorieriofrio@gmail.com
","433
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,57,NA,"APR
",NA,NA,NA,NA,"J
",NA,2013,NA,NA,"Arreguin-Sanchez, Francisco/0000-0002-0143-6629
",NA,"Riofrio-Lazo, M (reprint author), USFQ, Galapagos Sci Ctr, Ave Alsacio Northia, San Cristobal Isl, Galapagos, Ecuador.
",NA,NA,"1432-9840
","ECOSYSTEMS
",NA,NA,0,"The Ecological Role of the Vaquita, Phocoena sinus, in the Ecosystem of
the Northern Gulf of California
","WOS:000318999000005
",1,16,NA,0
"./data/Ecuador_0114.txt",NA,"Butterfield, B. J.
Cavieres, L. A.
Callaway, R. M.
Cook, B. J.
Kikvidze, Z.
Lortie, C. J.
Michalet, R.
Pugnaire, F. I.
Schoeb, C.
Xiao, S.
Zaitchek, B.
Anthelme, F.
Bjork, R. G.
Dickinson, K.
Gavilan, R.
Kanka, R.
Maalouf, J.-P.
Noroozi, J.
Parajuli, R.
Phoenix, G. K.
Reid, A.
Ridenour, W.
Rixen, C.
Wipf, S.
Zhao, L.
Brooker, R. W.
","Butterfield, BJ
Cavieres, LA
Callaway, RM
Cook, BJ
Kikvidze, Z
Lortie, CJ
Michalet, R
Pugnaire, FI
Schob, C
Xiao, S
Zaitchek, B
Anthelme, F
Bjork, RG
Dickinson, K
Gavilan, R
Kanka, R
Maalouf, JP
Noroozi, J
Parajuli, R
Phoenix, GK
Reid, A
Ridenour, W
Rixen, C
Wipf, S
Zhao, L
Brooker, RW
","478
","[Butterfield, B. J.] No Arizona Univ, Merriam Powell Ctr Environm Res, Flagstaff, AZ 86011 USA.
[Butterfield, B. J.; Michalet, R.] No Arizona Univ, Dept Biol, Flagstaff, AZ 86011 USA.
[Cavieres, L. A.] Univ Concepcion, Dept Bot, Fac Ciencias Nat & Oceanog, Concepcion, Chile.
[Cavieres, L. A.] Inst Ecol & Biodiversidad, Santiago, Chile.
[Callaway, R. M.] Univ Montana, Div Biol Sci, Missoula, MT 59812 USA.
[Cook, B. J.] Minnesota State Univ, Dept Biol Sci, Mankato, MN 56001 USA.
[Kikvidze, Z.] Ilia State Univ, Inst Ecol, GE-0162 Tbilisi, Rep of Georgia.
[Lortie, C. J.; Reid, A.] York Univ, Dept Biol, Toronto, ON M3J 1P3, Canada.
[Michalet, R.; Maalouf, J.-P.] Univ Bordeaux 1, CNRS EPOC 5805, F-33405 Talence, France.
[Pugnaire, F. I.; Schoeb, C.] CSIC, Estn Expt Zonas Aridas, E-04120 La Canada De San Urbano, Almeria, Spain.
[Xiao, S.] Lanzhou Univ, Key Lab Arid & Grassland Agroecol, Sch Life Sci, Lanzhou 730000, Peoples R China.
[Zaitchek, B.] Johns Hopkins Univ, Dept Earth & Planetary Sci, Baltimore, MD 21218 USA.
[Anthelme, F.] CIRAD, UMR DIADE AMAP, IRD, F-34398 Montpellier 5, France.
[Anthelme, F.] Pontificia Univ Catolica Ecuador, Quito, Ecuador.
[Bjork, R. G.] Univ Gothenburg, Dept Earth Sci, SE-40530 Gothenburg, Sweden.
[Dickinson, K.] Univ Otago, Dept Bot, Dunedin 9054, New Zealand.
[Gavilan, R.] Univ Complutense Madrid, Fac Farm, Dept Biol Vegetal 2, E-28040 Madrid, Spain.
[Kanka, R.] Slovak Acad Sci, Inst Landscape Ecol, Bratislava, Slovakia.
[Noroozi, J.] Univ Vienna, Dept Conservat Biol Vegetat & Landscape Ecol, A-1030 Vienna, Austria.
[Parajuli, R.] Tribhuvan Univ, Cent Dept Bot, Kathmandu, Nepal.
[Phoenix, G. K.] Univ Sheffield, Dept Anim & Plant Sci, Sheffield S10 2TN, S Yorkshire, England.
[Ridenour, W.] Univ Montana Western, Dept Biol, Dillon, MT 59725 USA.
[Rixen, C.] WSL Inst Snow & Avalanche Res SLF, CH-7260 Davos, Switzerland.
[Zhao, L.] Chinese Acad Sci, Cold & Arid Reg Environm & Engn Res Inst, Key Lab Ecohydrol Inland River Basin, Lanzhou 730000, Peoples R China.
[Brooker, R. W.] James Hutton Inst, Aberdeen AB15 8QH, Scotland.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/ele.12070
",NA,"Bradley.Butterfield@nau.edu
","486
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,49,NA,"APR
",NA,NA,NA,NA,"J
",NA,2013,"Schob, Christian/B-6083-2008; Cavieres, Lohengrin/A-9542-2010; Pugnaire,
Francisco/A-7150-2008; lortie, christopher/F-6241-2014; Brooker,
Rob/F-9569-2012; Wipf, Sonja/A-5075-2010; Gavilan, Rosario/S-5711-2016; 
",NA,"Phoenix, Gareth/0000-0002-0911-8107; Schob,
Christian/0000-0003-4472-2286; Cavieres, Lohengrin/0000-0001-9122-3020;
Pugnaire, Francisco/0000-0002-1227-6827; lortie,
christopher/0000-0002-4291-7023; Wipf, Sonja/0000-0002-3492-1399;
Gavilan, Rosario/0000-0002-1022-445X; Bjork, Robert/0000-0001-7346-666X
",23346919,"Butterfield, BJ (reprint author), No Arizona Univ, Merriam Powell Ctr Environm Res, POB 6077, Flagstaff, AZ 86011 USA.
",NA,NA,"1461-023X
","ECOLOGY LETTERS
",NA,NA,54,"Alpine cushion plants inhibit the loss of phylogenetic diversity in
severe environments
","WOS:000316630200008
",1,16,NA,56
